booking_id,passenger_id,flight_id,booking_date,seat_class,booking_status
BK00369,PS00856,FL0145,2026-04-30 18:47:00,First,Confirmed
BK00370,PS00878,FL0184,2026-04-16 17:10:00,Business,Confirmed
BK00371,PS00187,FL0049,2026-07-26 22:38:00,Premium Economy,Pending
BK00372,PS00714,FL0002,2026-06-29 23:18:00,Economy,Confirmed
BK00373,PS00811,FL0054,2026-06-27 02:06:00,Premium Economy,Confirmed
BK00374,PS00595,FL0119,2026-07-30 21:39:00,Economy,Confirmed
BK00375,PS00086,FL0160,2026-07-13 22:27:00,Premium Economy,Confirmed
BK00376,PS00815,FL0078,2026-04-30 03:40:00,Economy,Confirmed
BK00377,PS00676,FL0141,2026-06-20 17:46:00,Economy,Confirmed
BK00378,PS00675,FL0128,2026-05-14 15:49:00,Premium Economy,Confirmed
BK00379,PS00204,FL0010,2026-06-13 08:16:00,Economy,Confirmed
BK00380,PS00765,FL0076,2026-06-11 04:55:00,Economy,Confirmed
BK00381,PS00924,FL0077,2026-06-20 00:26:00,Economy,Confirmed
BK00382,PS00202,FL0106,2026-07-30 05:43:00,Economy,Confirmed
BK00383,PS00814,FL0166,2026-06-29 05:16:00,Economy,Confirmed
BK00384,PS00133,FL0132,2026-06-20 04:23:00,Premium Economy,Confirmed
BK00385,PS00198,FL0005,2026-06-14 20:50:00,Economy,Confirmed
BK00386,PS00766,FL0183,2026-04-26 04:35:00,Economy,Confirmed
BK00387,PS00653,FL0129,2026-07-31 14:26:00,Economy,Confirmed
BK00388,PS00167,FL0127,2026-08-06 03:21:00,Economy,Confirmed
BK00389,PS00639,FL0044,2026-06-10 17:08:00,Business,Confirmed
BK00390,PS00412,FL0130,2026-07-21 20:06:00,Economy,Pending
BK00391,PS00374,FL0061,2026-07-19 00:46:00,Economy,Confirmed
BK00392,PS00730,FL0174,2026-06-17 15:35:00,Economy,Confirmed
BK00393,PS00657,FL0086,2026-07-05 09:13:00,Economy,Confirmed
BK00394,PS00029,FL0181,2026-05-25 04:53:00,Economy,Confirmed
BK00395,PS00856,FL0127,2026-08-11 03:21:00,Economy,Confirmed
BK00396,PS00200,FL0028,2026-08-13 14:58:00,Economy,Confirmed
BK00397,PS00276,FL0061,2026-06-25 00:46:00,Economy,Confirmed
BK00398,PS00314,FL0116,2026-07-27 20:26:00,Economy,Confirmed
BK00399,PS00504,FL0007,2026-07-16 21:02:00,Economy,Confirmed
BK00400,PS00111,FL0006,2026-05-26 13:15:00,Economy,Confirmed
BK00401,PS00109,FL0009,2026-07-08 09:23:00,Economy,Confirmed
BK00402,PS00060,FL0186,2026-05-11 20:37:00,Premium Economy,Confirmed
BK00403,PS00951,FL0131,2026-06-26 17:22:00,Economy,Confirmed
BK00404,PS00767,FL0169,2026-05-30 03:25:00,First,Confirmed
BK00405,PS00866,FL0101,2026-07-05 07:59:00,Economy,Cancelled
BK00406,PS00302,FL0041,2026-07-30 18:59:00,Economy,Confirmed
BK00407,PS00848,FL0180,2026-06-02 15:18:00,Economy,Confirmed
BK00408,PS00011,FL0136,2026-05-24 23:03:00,Economy,Confirmed
BK00409,PS00511,FL0168,2026-06-13 22:45:00,Economy,Confirmed
BK00410,PS00992,FL0142,2026-05-23 00:45:00,Economy,Confirmed
BK00411,PS00560,FL0033,2026-06-08 23:57:00,Economy,Confirmed
BK00412,PS00571,FL0055,2026-08-03 13:47:00,Economy,Confirmed
BK00413,PS00702,FL0110,2026-08-10 23:09:00,First,Confirmed
BK00414,PS00551,FL0064,2026-07-24 21:28:00,Economy,Cancelled
BK00415,PS00344,FL0013,2026-06-03 04:42:00,Premium Economy,Pending
BK00416,PS00495,FL0174,2026-05-31 15:35:00,Business,Confirmed
BK00417,PS00205,FL0013,2026-04-27 04:42:00,Economy,Confirmed
BK00418,PS00904,FL0170,2026-06-30 12:08:00,Business,Pending
BK00419,PS00053,FL0075,2026-08-11 02:47:00,Economy,Confirmed
BK00420,PS00381,FL0038,2026-06-08 19:43:00,Economy,Confirmed
BK00421,PS00773,FL0045,2026-06-14 16:07:00,Economy,Cancelled
BK00422,PS00947,FL0010,2026-05-09 08:16:00,First,Confirmed
BK00423,PS00250,FL0097,2026-07-29 02:43:00,Economy,Confirmed
BK00424,PS00108,FL0162,2026-07-28 03:58:00,Economy,Confirmed
BK00425,PS00470,FL0097,2026-08-03 02:43:00,Economy,Confirmed
BK00426,PS00299,FL0102,2026-05-27 05:22:00,Economy,Confirmed
BK00427,PS00583,FL0079,2026-05-10 06:37:00,Economy,Confirmed
BK00428,PS00714,FL0052,2026-05-16 12:00:00,Economy,Confirmed
BK00429,PS00477,FL0187,2026-06-02 08:25:00,Economy,Confirmed
BK00430,PS00546,FL0045,2026-06-30 16:07:00,Business,Confirmed
BK00431,PS00890,FL0165,2026-08-04 21:56:00,Economy,Confirmed
BK00432,PS00790,FL0036,2026-05-03 03:29:00,Economy,Confirmed
BK00433,PS00737,FL0187,2026-06-30 08:25:00,Economy,Confirmed
BK00434,PS00142,FL0002,2026-05-04 23:18:00,Economy,Confirmed
BK00435,PS00645,FL0069,2026-08-09 19:41:00,Business,Cancelled
BK00436,PS00947,FL0148,2026-07-18 07:02:00,First,Confirmed
BK00437,PS00511,FL0028,2026-05-01 14:58:00,First,Confirmed
BK00438,PS00359,FL0094,2026-07-29 00:32:00,Economy,Confirmed
BK00439,PS00398,FL0028,2026-06-29 14:58:00,Economy,Confirmed
BK00440,PS00868,FL0086,2026-04-15 09:13:00,Premium Economy,Confirmed
BK00441,PS00378,FL0117,2026-06-17 18:39:00,Economy,Pending
BK00442,PS00900,FL0102,2026-06-17 05:22:00,Economy,Confirmed
BK00443,PS00360,FL0118,2026-07-04 07:09:00,Economy,Confirmed
BK00444,PS00780,FL0010,2026-05-08 08:16:00,Economy,Confirmed
BK00445,PS00041,FL0169,2026-06-22 03:25:00,Economy,Confirmed
BK00446,PS00920,FL0099,2026-04-28 07:40:00,Economy,Confirmed
BK00447,PS00116,FL0090,2026-06-03 15:56:00,Business,Cancelled
BK00448,PS00816,FL0139,2026-08-20 13:10:00,Economy,Confirmed
BK00449,PS00700,FL0176,2026-07-27 00:03:00,Economy,Confirmed
BK00450,PS00303,FL0088,2026-06-12 20:23:00,Business,Confirmed
BK00451,PS00308,FL0079,2026-05-08 06:37:00,Economy,Confirmed
BK00452,PS00013,FL0152,2026-08-20 20:30:00,Economy,Confirmed
BK00453,PS00965,FL0196,2026-06-16 12:42:00,Economy,Pending
BK00454,PS00392,FL0197,2026-05-11 21:29:00,Economy,Cancelled
BK00455,PS00892,FL0130,2026-06-04 20:06:00,Economy,Confirmed
BK00456,PS00026,FL0006,2026-08-07 13:15:00,Economy,Confirmed
BK00457,PS00848,FL0048,2026-07-31 14:03:00,Economy,Confirmed
BK00458,PS00752,FL0021,2026-07-15 13:15:00,Business,Confirmed
BK00459,PS00986,FL0186,2026-08-01 20:37:00,Economy,Confirmed
BK00460,PS00172,FL0075,2026-07-21 02:47:00,Economy,Confirmed
BK00461,PS00057,FL0057,2026-06-21 16:50:00,Business,Confirmed
BK00462,PS00955,FL0002,2026-07-07 23:18:00,Economy,Confirmed
BK00463,PS00464,FL0042,2026-04-18 11:09:00,Economy,Confirmed
BK00464,PS00196,FL0166,2026-06-26 05:16:00,Premium Economy,Pending
BK00465,PS00535,FL0102,2026-04-12 05:22:00,Economy,Confirmed
BK00466,PS00296,FL0185,2026-08-05 18:30:00,Economy,Confirmed
BK00467,PS00889,FL0012,2026-07-07 00:34:00,Premium Economy,Confirmed
BK00468,PS00150,FL0017,2026-08-28 23:37:00,Economy,Confirmed
BK00469,PS00897,FL0140,2026-04-25 18:54:00,Economy,Confirmed
BK00470,PS00238,FL0090,2026-05-05 15:56:00,Economy,Confirmed
BK00471,PS00598,FL0114,2026-08-19 10:17:00,Economy,Confirmed
BK00472,PS00007,FL0175,2026-06-02 21:09:00,Economy,Cancelled
BK00473,PS00659,FL0189,2026-06-06 21:05:00,Premium Economy,Confirmed
BK00474,PS00294,FL0045,2026-07-19 16:07:00,Economy,Confirmed
BK00475,PS00766,FL0167,2026-05-22 14:12:00,Premium Economy,Confirmed
BK00476,PS00383,FL0047,2026-05-28 13:43:00,Economy,Confirmed
BK00477,PS00956,FL0165,2026-06-22 21:56:00,Economy,Cancelled
BK00478,PS00472,FL0092,2026-05-26 05:58:00,Economy,Confirmed
BK00479,PS00572,FL0012,2026-05-06 00:34:00,Economy,Confirmed
BK00480,PS00162,FL0077,2026-07-24 00:26:00,Economy,Confirmed
BK00481,PS00651,FL0173,2026-05-02 08:02:00,Economy,Confirmed
BK00482,PS00728,FL0070,2026-04-22 23:15:00,Economy,Confirmed
BK00483,PS00404,FL0147,2026-08-18 11:35:00,Economy,Confirmed
BK00484,PS00715,FL0052,2026-08-19 12:00:00,Economy,Confirmed
BK00485,PS00480,FL0123,2026-06-11 22:04:00,Business,Confirmed
BK00486,PS00553,FL0109,2026-07-06 12:40:00,Economy,Confirmed
BK00487,PS00581,FL0105,2026-07-17 17:34:00,Economy,Cancelled
BK00488,PS00952,FL0069,2026-06-26 19:41:00,Economy,Confirmed
BK00489,PS00789,FL0142,2026-08-04 00:45:00,Economy,Confirmed
BK00490,PS00283,FL0025,2026-05-26 12:25:00,Economy,Confirmed
BK00491,PS00120,FL0053,2026-06-05 12:43:00,Economy,Confirmed
BK00492,PS00649,FL0126,2026-06-13 12:14:00,Premium Economy,Pending
BK00493,PS00473,FL0147,2026-08-18 11:35:00,Economy,Confirmed
BK00494,PS00501,FL0149,2026-05-16 16:58:00,Business,Pending
BK00495,PS00876,FL0040,2026-05-14 19:26:00,Economy,Confirmed
BK00496,PS00022,FL0066,2026-07-12 11:58:00,Economy,Confirmed
BK00497,PS00669,FL0109,2026-08-03 12:40:00,Economy,Confirmed
BK00498,PS00028,FL0193,2026-05-25 17:24:00,Economy,Confirmed
BK00499,PS00709,FL0147,2026-08-29 11:35:00,Economy,Cancelled
BK00500,PS00820,FL0018,2026-06-24 12:17:00,Economy,Confirmed
BK00501,PS00805,FL0166,2026-08-01 05:16:00,Economy,Pending
BK00502,PS00259,FL0166,2026-06-06 05:16:00,Premium Economy,Pending
BK00503,PS00058,FL0085,2026-06-14 10:09:00,Economy,Confirmed
BK00504,PS00179,FL0034,2026-05-21 08:39:00,Premium Economy,Confirmed
BK00505,PS00897,FL0036,2026-05-24 03:29:00,Premium Economy,Confirmed
BK00506,PS00361,FL0162,2026-06-06 03:58:00,Business,Confirmed
BK00507,PS00761,FL0161,2026-04-21 02:19:00,Economy,Confirmed
BK00508,PS00182,FL0047,2026-06-26 13:43:00,Economy,Pending
BK00509,PS00600,FL0152,2026-08-07 20:30:00,Economy,Confirmed
BK00510,PS00789,FL0183,2026-06-02 04:35:00,Premium Economy,Confirmed
BK00511,PS00974,FL0155,2026-07-13 02:26:00,Business,Confirmed
BK00512,PS00293,FL0017,2026-07-20 23:37:00,Economy,Confirmed
BK00513,PS00226,FL0070,2026-05-09 23:15:00,Economy,Confirmed
BK00514,PS00122,FL0146,2026-05-11 13:26:00,Economy,Confirmed
BK00515,PS00739,FL0090,2026-07-16 15:56:00,Economy,Confirmed
BK00516,PS00002,FL0110,2026-06-17 23:09:00,Economy,Confirmed
BK00517,PS00320,FL0003,2026-08-06 23:49:00,Economy,Confirmed
BK00518,PS00863,FL0135,2026-04-25 14:31:00,Business,Confirmed
BK00519,PS00113,FL0122,2026-06-19 17:13:00,Economy,Pending
BK00520,PS00525,FL0198,2026-08-03 04:24:00,Economy,Confirmed
BK00521,PS00989,FL0184,2026-07-09 17:10:00,Economy,Confirmed
BK00522,PS00900,FL0170,2026-05-07 12:08:00,First,Confirmed
BK00523,PS00994,FL0195,2026-06-30 03:27:00,Economy,Confirmed
BK00524,PS00924,FL0079,2026-07-23 06:37:00,Economy,Confirmed
BK00525,PS00062,FL0061,2026-07-18 00:46:00,Business,Confirmed
BK00526,PS00732,FL0156,2026-07-31 05:36:00,Economy,Confirmed
BK00527,PS00356,FL0138,2026-06-04 23:02:00,Economy,Confirmed
BK00528,PS00964,FL0026,2026-07-06 15:06:00,Premium Economy,Confirmed
BK00529,PS00570,FL0145,2026-07-01 18:47:00,Premium Economy,Cancelled
BK00530,PS00770,FL0027,2026-07-12 12:01:00,Economy,Confirmed
BK00531,PS00742,FL0196,2026-06-04 12:42:00,Economy,Confirmed
BK00532,PS00190,FL0060,2026-08-08 18:02:00,Economy,Confirmed
BK00533,PS00773,FL0071,2026-05-24 11:54:00,Economy,Confirmed
BK00534,PS00270,FL0196,2026-05-25 12:42:00,Economy,Confirmed
BK00535,PS00749,FL0085,2026-06-30 10:09:00,Premium Economy,Confirmed
BK00536,PS00167,FL0093,2026-07-28 04:38:00,Economy,Confirmed
BK00537,PS00670,FL0153,2026-07-13 05:35:00,Business,Confirmed
BK00538,PS00427,FL0188,2026-06-20 00:35:00,Premium Economy,Confirmed
BK00539,PS00294,FL0047,2026-07-03 13:43:00,Economy,Confirmed
BK00540,PS00392,FL0008,2026-07-20 06:29:00,Economy,Pending
BK00541,PS00426,FL0131,2026-05-15 17:22:00,Economy,Confirmed
BK00542,PS00986,FL0135,2026-07-08 14:31:00,Business,Confirmed
BK00543,PS00392,FL0011,2026-07-14 11:29:00,Economy,Confirmed
BK00544,PS00382,FL0138,2026-06-06 23:02:00,Economy,Confirmed
BK00545,PS00810,FL0154,2026-05-31 09:17:00,Economy,Confirmed
BK00546,PS00177,FL0134,2026-08-23 01:26:00,Economy,Confirmed
BK00547,PS00508,FL0037,2026-06-23 06:58:00,Economy,Confirmed
BK00548,PS00775,FL0137,2026-07-30 10:49:00,Economy,Pending
BK00549,PS00911,FL0106,2026-05-09 05:43:00,Premium Economy,Confirmed
BK00550,PS00481,FL0153,2026-04-06 05:35:00,Premium Economy,Confirmed
BK00551,PS00494,FL0102,2026-07-24 05:22:00,Economy,Pending
BK00552,PS00357,FL0063,2026-05-27 14:45:00,Economy,Confirmed
BK00553,PS00002,FL0036,2026-08-02 03:29:00,Economy,Confirmed
BK00554,PS00738,FL0150,2026-06-30 03:32:00,Business,Confirmed
BK00555,PS00110,FL0174,2026-05-30 15:35:00,Economy,Pending
BK00556,PS00487,FL0129,2026-05-22 14:26:00,Economy,Confirmed
BK00557,PS00167,FL0065,2026-06-07 09:08:00,Economy,Pending
BK00558,PS00358,FL0026,2026-06-15 15:06:00,Economy,Confirmed
BK00559,PS00103,FL0176,2026-06-01 00:03:00,Economy,Confirmed
BK00560,PS00928,FL0031,2026-07-26 21:40:00,Premium Economy,Confirmed
BK00561,PS00183,FL0200,2026-06-11 20:13:00,Economy,Pending
BK00562,PS00081,FL0100,2026-04-22 06:30:00,Economy,Confirmed
BK00563,PS00759,FL0039,2026-06-16 16:07:00,Economy,Pending
BK00564,PS00783,FL0189,2026-07-19 21:05:00,Economy,Confirmed
BK00565,PS00965,FL0105,2026-05-31 17:34:00,Economy,Confirmed
BK00566,PS00289,FL0126,2026-08-02 12:14:00,Economy,Confirmed
BK00567,PS00439,FL0029,2026-07-15 01:58:00,First,Confirmed
BK00568,PS00137,FL0154,2026-04-30 09:17:00,Premium Economy,Confirmed
BK00569,PS00669,FL0001,2026-07-22 03:57:00,Business,Confirmed
BK00570,PS00175,FL0042,2026-05-29 11:09:00,Economy,Confirmed
BK00571,PS00673,FL0195,2026-04-23 03:27:00,Premium Economy,Confirmed
BK00572,PS00340,FL0058,2026-04-11 20:24:00,Economy,Cancelled
BK00573,PS00176,FL0023,2026-07-12 19:57:00,Economy,Confirmed
BK00574,PS00798,FL0075,2026-06-21 02:47:00,Business,Confirmed
BK00575,PS00540,FL0108,2026-05-28 00:15:00,Business,Pending
BK00576,PS00918,FL0066,2026-06-01 11:58:00,Business,Confirmed
BK00577,PS00530,FL0093,2026-07-13 04:38:00,Economy,Pending
BK00578,PS00743,FL0092,2026-06-06 05:58:00,Economy,Confirmed
BK00579,PS00474,FL0144,2026-04-11 13:04:00,Premium Economy,Confirmed
BK00580,PS00719,FL0012,2026-07-31 00:34:00,Economy,Confirmed
BK00581,PS00843,FL0030,2026-08-02 02:37:00,Business,Confirmed
BK00582,PS00043,FL0139,2026-05-30 13:10:00,Premium Economy,Confirmed
BK00583,PS00041,FL0039,2026-07-02 16:07:00,Economy,Confirmed
BK00584,PS00193,FL0049,2026-04-15 22:38:00,First,Confirmed
BK00585,PS00459,FL0066,2026-06-12 11:58:00,Economy,Cancelled
BK00586,PS00082,FL0184,2026-06-23 17:10:00,Economy,Confirmed
BK00587,PS00379,FL0158,2026-05-16 12:48:00,Economy,Confirmed
BK00588,PS00018,FL0122,2026-04-28 17:13:00,Economy,Confirmed
BK00589,PS00815,FL0184,2026-05-11 17:10:00,Economy,Confirmed
BK00590,PS00660,FL0094,2026-05-13 00:32:00,Economy,Confirmed
BK00591,PS00410,FL0043,2026-06-09 18:47:00,Economy,Confirmed
BK00592,PS00211,FL0021,2026-06-29 13:15:00,Premium Economy,Confirmed
BK00593,PS00396,FL0092,2026-08-07 05:58:00,First,Confirmed
BK00594,PS00417,FL0154,2026-05-30 09:17:00,Economy,Confirmed
BK00595,PS00288,FL0139,2026-06-11 13:10:00,Economy,Pending
BK00596,PS00545,FL0155,2026-06-24 02:26:00,Economy,Pending
BK00597,PS00622,FL0096,2026-07-03 08:34:00,Economy,Pending
BK00598,PS00975,FL0068,2026-06-07 12:55:00,Economy,Confirmed
BK00599,PS00386,FL0194,2026-07-22 00:50:00,Economy,Confirmed
BK00600,PS00218,FL0151,2026-06-27 09:53:00,Economy,Confirmed
BK00601,PS00741,FL0031,2026-04-15 21:40:00,Economy,Cancelled
BK00602,PS00156,FL0093,2026-08-27 04:38:00,Business,Confirmed
BK00603,PS00245,FL0038,2026-08-05 19:43:00,First,Confirmed
BK00604,PS00568,FL0157,2026-07-06 07:48:00,Economy,Confirmed
BK00605,PS00698,FL0115,2026-05-06 21:25:00,Business,Confirmed
BK00606,PS00605,FL0127,2026-07-20 03:21:00,Economy,Confirmed
BK00607,PS00357,FL0078,2026-08-02 03:40:00,Economy,Confirmed
BK00608,PS00654,FL0091,2026-06-07 18:42:00,Economy,Confirmed
BK00609,PS00494,FL0199,2026-07-05 15:57:00,Economy,Confirmed
BK00610,PS00009,FL0035,2026-04-25 06:28:00,Economy,Confirmed
BK00611,PS00522,FL0146,2026-06-17 13:26:00,Economy,Confirmed
BK00612,PS00485,FL0198,2026-08-02 04:24:00,Business,Confirmed
BK00613,PS00385,FL0018,2026-07-02 12:17:00,Economy,Confirmed
BK00614,PS00559,FL0124,2026-04-20 10:29:00,First,Confirmed
BK00615,PS00656,FL0117,2026-06-11 18:39:00,Economy,Confirmed
BK00616,PS00802,FL0114,2026-05-04 10:17:00,Economy,Pending
BK00617,PS00621,FL0111,2026-04-25 02:49:00,Economy,Confirmed
BK00618,PS00459,FL0014,2026-08-01 20:19:00,Economy,Confirmed
BK00619,PS00994,FL0117,2026-07-14 18:39:00,Economy,Confirmed
BK00620,PS00479,FL0035,2026-05-10 06:28:00,Economy,Confirmed
BK00621,PS00716,FL0050,2026-06-26 20:22:00,Economy,Confirmed
BK00622,PS00140,FL0076,2026-05-22 04:55:00,Economy,Confirmed
BK00623,PS00164,FL0052,2026-06-28 12:00:00,Business,Confirmed
BK00624,PS00337,FL0144,2026-06-03 13:04:00,Economy,Pending
BK00625,PS00816,FL0012,2026-08-01 00:34:00,Business,Confirmed
BK00626,PS00226,FL0070,2026-06-16 23:15:00,Economy,Confirmed
BK00627,PS00436,FL0051,2026-05-09 12:34:00,Economy,Confirmed
BK00628,PS00841,FL0192,2026-07-08 01:08:00,First,Confirmed
BK00629,PS00413,FL0021,2026-06-05 13:15:00,Economy,Confirmed
BK00630,PS00153,FL0175,2026-05-12 21:09:00,Business,Confirmed
BK00631,PS00963,FL0144,2026-04-26 13:04:00,Economy,Confirmed
BK00632,PS00148,FL0042,2026-07-17 11:09:00,Economy,Confirmed
BK00633,PS00973,FL0041,2026-05-22 18:59:00,Economy,Confirmed
BK00634,PS00471,FL0002,2026-08-07 23:18:00,Economy,Confirmed
BK00635,PS00295,FL0037,2026-06-18 06:58:00,Economy,Confirmed
BK00636,PS00578,FL0194,2026-05-07 00:50:00,Economy,Confirmed
BK00637,PS00678,FL0037,2026-08-09 06:58:00,Economy,Pending
BK00638,PS00608,FL0063,2026-04-22 14:45:00,First,Confirmed
BK00639,PS00839,FL0177,2026-08-12 13:39:00,Business,Confirmed
BK00640,PS00369,FL0142,2026-04-18 00:45:00,Economy,Confirmed
BK00641,PS00940,FL0176,2026-05-01 00:03:00,Economy,Confirmed
BK00642,PS00491,FL0101,2026-08-01 07:59:00,Economy,Confirmed
BK00643,PS00154,FL0160,2026-04-29 22:27:00,First,Confirmed
BK00644,PS00077,FL0065,2026-04-19 09:08:00,Economy,Confirmed
BK00645,PS00690,FL0128,2026-04-28 15:49:00,Economy,Confirmed
BK00646,PS00858,FL0145,2026-06-01 18:47:00,Economy,Pending
BK00647,PS00033,FL0092,2026-05-01 05:58:00,Economy,Pending
BK00648,PS00186,FL0148,2026-06-19 07:02:00,Economy,Pending
BK00649,PS00113,FL0034,2026-07-12 08:39:00,Economy,Confirmed
BK00650,PS00166,FL0164,2026-08-12 01:54:00,Premium Economy,Confirmed
BK00651,PS00107,FL0001,2026-06-03 03:57:00,Economy,Confirmed
BK00652,PS00946,FL0169,2026-07-08 03:25:00,Economy,Confirmed
BK00653,PS00327,FL0063,2026-07-16 14:45:00,Economy,Confirmed
BK00654,PS00208,FL0123,2026-06-19 22:04:00,Economy,Confirmed
BK00655,PS00106,FL0083,2026-07-01 22:15:00,Economy,Confirmed
BK00656,PS00485,FL0170,2026-07-08 12:08:00,Economy,Confirmed
BK00657,PS00293,FL0076,2026-04-25 04:55:00,Economy,Confirmed
BK00658,PS00041,FL0181,2026-06-14 04:53:00,Economy,Confirmed
BK00659,PS00915,FL0001,2026-04-21 03:57:00,Premium Economy,Confirmed
BK00660,PS00321,FL0086,2026-06-17 09:13:00,Economy,Confirmed
BK00661,PS00045,FL0162,2026-08-17 03:58:00,First,Confirmed
BK00662,PS00144,FL0058,2026-07-30 20:24:00,Economy,Confirmed
BK00663,PS00595,FL0200,2026-05-07 20:13:00,Economy,Confirmed
BK00664,PS00113,FL0168,2026-06-05 22:45:00,Economy,Confirmed
BK00665,PS00154,FL0155,2026-05-10 02:26:00,Economy,Confirmed
BK00666,PS00809,FL0173,2026-04-30 08:02:00,Business,Confirmed
BK00667,PS00920,FL0100,2026-06-29 06:30:00,Premium Economy,Pending
BK00668,PS00064,FL0145,2026-04-29 18:47:00,First,Confirmed
BK00669,PS00810,FL0025,2026-07-21 12:25:00,Economy,Confirmed
BK00670,PS00435,FL0155,2026-05-02 02:26:00,Business,Confirmed
BK00671,PS00119,FL0168,2026-06-11 22:45:00,Business,Confirmed
BK00672,PS00513,FL0076,2026-07-30 04:55:00,Economy,Confirmed
BK00673,PS00522,FL0071,2026-05-08 11:54:00,Business,Pending
BK00674,PS00432,FL0022,2026-04-24 08:35:00,Economy,Confirmed
BK00675,PS00350,FL0141,2026-07-31 17:46:00,Economy,Confirmed
BK00676,PS00488,FL0042,2026-07-09 11:09:00,Business,Confirmed
BK00677,PS00173,FL0158,2026-07-28 12:48:00,Economy,Confirmed
BK00678,PS00774,FL0077,2026-07-07 00:26:00,Economy,Confirmed
BK00679,PS00611,FL0079,2026-07-04 06:37:00,Economy,Confirmed
BK00680,PS00256,FL0196,2026-05-16 12:42:00,Premium Economy,Cancelled
BK00681,PS00810,FL0020,2026-05-10 09:31:00,Economy,Cancelled
BK00682,PS00029,FL0130,2026-06-13 20:06:00,Economy,Confirmed
BK00683,PS00526,FL0079,2026-07-17 06:37:00,Business,Confirmed
BK00684,PS00072,FL0013,2026-07-01 04:42:00,Business,Confirmed
BK00685,PS00429,FL0163,2026-06-19 00:58:00,Economy,Confirmed
BK00686,PS00634,FL0010,2026-05-05 08:16:00,Economy,Confirmed
BK00687,PS00202,FL0017,2026-07-24 23:37:00,Economy,Cancelled
BK00688,PS00077,FL0089,2026-06-06 02:43:00,Economy,Confirmed
BK00689,PS00394,FL0108,2026-07-20 00:15:00,Premium Economy,Pending
BK00690,PS00461,FL0194,2026-07-28 00:50:00,Economy,Confirmed
BK00691,PS00509,FL0101,2026-05-07 07:59:00,Economy,Confirmed
BK00692,PS00597,FL0192,2026-08-04 01:08:00,Economy,Confirmed
BK00693,PS00105,FL0065,2026-07-12 09:08:00,First,Confirmed
BK00694,PS00826,FL0155,2026-06-22 02:26:00,Economy,Confirmed
BK00695,PS00736,FL0130,2026-05-07 20:06:00,Economy,Confirmed
BK00696,PS00401,FL0115,2026-07-05 21:25:00,Economy,Confirmed
BK00697,PS00948,FL0064,2026-05-12 21:28:00,Economy,Confirmed
BK00698,PS00150,FL0182,2026-05-08 04:36:00,Premium Economy,Confirmed
BK00699,PS00045,FL0159,2026-07-06 15:34:00,Business,Cancelled
BK00700,PS00641,FL0021,2026-06-03 13:15:00,Premium Economy,Cancelled
BK00701,PS00102,FL0191,2026-06-08 11:28:00,First,Confirmed
BK00702,PS00371,FL0129,2026-06-07 14:26:00,Economy,Confirmed
BK00703,PS00451,FL0072,2026-07-18 17:37:00,Premium Economy,Cancelled
BK00704,PS00024,FL0122,2026-07-16 17:13:00,Economy,Confirmed
BK00705,PS00626,FL0101,2026-06-14 07:59:00,Business,Confirmed
BK00706,PS00261,FL0169,2026-05-24 03:25:00,First,Confirmed
BK00707,PS00948,FL0018,2026-05-04 12:17:00,Premium Economy,Confirmed
BK00708,PS00292,FL0161,2026-06-22 02:19:00,Economy,Confirmed
BK00709,PS00273,FL0168,2026-05-04 22:45:00,Economy,Confirmed
BK00710,PS00047,FL0121,2026-08-29 12:40:00,Economy,Confirmed
BK00711,PS00802,FL0033,2026-05-11 23:57:00,Economy,Confirmed
BK00712,PS00371,FL0144,2026-06-12 13:04:00,Economy,Confirmed
BK00713,PS00006,FL0006,2026-04-29 13:15:00,Premium Economy,Confirmed
BK00714,PS00689,FL0196,2026-08-01 12:42:00,Economy,Confirmed
BK00715,PS00640,FL0129,2026-06-24 14:26:00,Economy,Confirmed
BK00716,PS00075,FL0031,2026-07-29 21:40:00,Premium Economy,Confirmed
BK00717,PS00591,FL0177,2026-06-02 13:39:00,Economy,Confirmed
BK00718,PS00920,FL0139,2026-06-27 13:10:00,Premium Economy,Cancelled
BK00719,PS00252,FL0155,2026-07-23 02:26:00,Business,Cancelled
BK00720,PS00653,FL0067,2026-08-24 07:45:00,Economy,Confirmed
BK00721,PS00846,FL0048,2026-05-01 14:03:00,Economy,Confirmed
BK00722,PS00706,FL0075,2026-05-27 02:47:00,Economy,Confirmed
BK00723,PS00998,FL0040,2026-06-27 19:26:00,Economy,Confirmed
BK00724,PS00651,FL0137,2026-06-20 10:49:00,Economy,Confirmed
BK00725,PS00003,FL0065,2026-07-27 09:08:00,Economy,Confirmed
BK00726,PS00138,FL0045,2026-04-24 16:07:00,Economy,Confirmed
BK00727,PS00638,FL0091,2026-06-28 18:42:00,Economy,Confirmed
BK00728,PS00130,FL0065,2026-07-07 09:08:00,Economy,Confirmed
BK00729,PS00693,FL0044,2026-06-20 17:08:00,Economy,Confirmed
